,SaleID,price
428,200428,1183.7704474519517
429,200429,4436.132010500864
430,200430,3607.5503415412286
431,200431,2710.5897259461
432,200432,3962.206155776864
433,200433,16140.091043798811
434,200434,643.6267096047978
435,200435,5036.869051459611
436,200436,9516.832532779303
437,200437,759.6415438694969
438,200438,194.03875087593104
439,200439,1191.426126870094
440,200440,1473.3756225796606
441,200441,1346.1027319384466
442,200442,1342.5075445306768
443,200443,6177.657382858084
444,200444,1229.438128792645
445,200445,3040.1654285708296
446,200446,3514.7753922549145
447,200447,7423.287091217916
448,200448,13468.110452008998
449,200449,1198.328990167202
450,200450,2474.6592424915175
451,200451,972.5786947045069
452,200452,3305.993633390906
453,200453,3105.9044429713144
454,200454,839.8689649356381
455,200455,8792.326594732755
456,200456,1227.897627935445
457,200457,1349.3679611959235
458,200458,792.0893036317055
459,200459,3862.440453296222
460,200460,2881.5710307287645
461,200461,3510.2404469789135
462,200462,5131.908377114482
463,200463,8310.196509022142
464,200464,1220.2104432223036
465,200465,9999.723144437867
466,200466,2348.7702533830043
467,200467,2583.589466665931
468,200468,2127.4819660539592
469,200469,191.42342746021149
470,200470,9620.00361438148
471,200471,411.15737243221764
472,200472,9631.879487791624
473,200473,45275.59136573708
474,200474,1759.1105601827364
475,200475,3828.532887769944
476,200476,12539.503116129305
477,200477,5026.19661029493
478,200478,4818.39122273801
479,200479,1104.2612762438698
480,200480,6629.64443926863
481,200481,1737.7704532186237
482,200482,1515.8137559312383
483,200483,2552.5165634284144
484,200484,2305.624827587513
485,200485,4928.184595905339
486,200486,5357.87516907455
487,200487,9545.123789717793
488,200488,872.3956992182958
489,200489,5700.29597177733
490,200490,9254.62454794337
491,200491,8449.171032836754
492,200492,18218.44995364973
493,200493,79.82918003521604
494,200494,2226.9785123690535
495,200495,5551.209832896283
496,200496,348.48127531744257
497,200497,609.2430184770128
498,200498,17863.647269019682
499,200499,715.8691355584461
500,200500,6571.777093277228
501,200501,3869.6356620286074
502,200502,1856.130833643392
503,200503,348.2237268539185
504,200504,2428.950953119831
505,200505,6000.265382008424
506,200506,138.66585190048792
507,200507,3351.1419953767295
508,200508,1683.2327601138797
509,200509,1236.1426077130607
510,200510,9082.445463066666
511,200511,10001.899777325962
512,200512,26138.51635758109
513,200513,14660.564409783416
514,200514,12217.674506842588
515,200515,655.6578333836595
516,200516,22308.950341186868
517,200517,8471.213426360844
518,200518,2411.4205771165657
519,200519,13550.90739308025
520,200520,1334.8907221894656
521,200521,22438.52319083449
522,200522,152.01466079784072
523,200523,4433.54983996951
524,200524,8871.949816649154
525,200525,495.8552726440648
526,200526,405.4700624348874
527,200527,3909.0107164604774
528,200528,3694.536588764185
529,200529,616.7966539900611
530,200530,8018.856993193357
531,200531,14782.435546875922
532,200532,1355.2386714831932
533,200533,18862.381156539388
534,200534,1250.7558934643914
535,200535,199.97839398888559
536,200536,1014.7489416023318
537,200537,832.9603660657086
538,200538,3091.6553368737714
539,200539,6917.5291882466245
540,200540,2587.9910233685296
541,200541,2871.5473080315583
542,200542,2261.6985459659363
543,200543,3957.3362350314237
544,200544,523.610914282787
545,200545,3901.1108292166173
546,200546,5838.309846409273
547,200547,4324.329427910574
548,200548,4163.341103957465
549,200549,13577.972028257102
550,200550,15544.438218708216
551,200551,391.3554904333443
552,200552,10893.019160577658
553,200553,257.995070464965
554,200554,12168.337347864746
555,200555,1952.7871253032088
556,200556,3810.075958746337
557,200557,11900.473246321499
558,200558,6615.979917555769
559,200559,1173.3869441045485
560,200560,2827.765783585744
561,200561,4140.793222451499
562,200562,19646.024913290268
563,200563,6408.332645393889
564,200564,10827.079317167738
565,200565,26462.222880476624
566,200566,8033.643040049801
567,200567,1914.0390948433924
568,200568,9665.346076737449
569,200569,139.35468274828406
570,200570,1967.1306934980457
571,200571,3583.6833844525804
572,200572,11574.121921065802
573,200573,16489.552416223236
574,200574,987.8002717164153
575,200575,1429.1093259567785
576,200576,971.449907533595
577,200577,779.7885277955509
578,200578,21354.134045453007
579,200579,217.2087415649016
580,200580,5893.082048509223
581,200581,1440.2655100878003
582,200582,6439.135148126601
583,200583,1002.9785177490353
584,200584,18198.418281492675
585,200585,7066.505567734284
586,200586,4283.914040992622
587,200587,1359.193178211812
588,200588,3842.542500239646
589,200589,2576.8941438334164
590,200590,273.24417232895735
591,200591,11462.723911768451
592,200592,4056.8192572505814
593,200593,9905.824737120869
594,200594,9512.804501763037
595,200595,518.8541775584148
596,200596,4219.038141954396
597,200597,22044.445343586096
598,200598,11506.271863546897
599,200599,3802.9422779386746
600,200600,7223.199126033579
601,200601,7470.8511287181
602,200602,9853.016142135457
603,200603,33867.703209270025
604,200604,9995.569915064747
605,200605,1398.3400678964356
606,200606,4975.863850722435
607,200607,8366.472130133427
608,200608,9160.473091487176
609,200609,578.4768519603516
610,200610,7884.25557785968
611,200611,12418.503281806477
612,200612,10507.76755426436
613,200613,1064.219745349463
614,200614,604.2573987826139
615,200615,533.1683255909462
616,200616,2863.562008314865
617,200617,1638.7955570707572
618,200618,2645.110603069209
619,200619,253.12857771303874
620,200620,2707.3924855895903
621,200621,10810.454695503386
622,200622,4912.535010605811
623,200623,18151.771758975607
624,200624,841.0536945426334
625,200625,624.9920807292358
626,200626,2834.2232124445313
627,200627,6501.731497340584
628,200628,4660.050030288239
629,200629,7766.223773713875
630,200630,1953.2893765915874
631,200631,13645.319060803617
632,200632,1615.9591828498676
633,200633,5095.192629469304
634,200634,2085.512968170853
635,200635,4868.01432155948
636,200636,17572.603560217955
637,200637,17977.363859574933
638,200638,1456.2319994093243
639,200639,2093.037644274998
640,200640,1017.7796017208096
641,200641,2650.8599139438543
642,200642,895.8045306076222
643,200643,6852.955736309245
644,200644,22291.53087399313
645,200645,2270.330983363384
646,200646,6825.411939123118
647,200647,10469.233288003472
648,200648,110.46160572278293
649,200649,6250.067254061643
650,200650,5314.49942672345
651,200651,4610.54436781976
652,200652,507.66031541610766
653,200653,6859.636046039645
654,200654,2735.2331810058286
655,200655,13028.57849452796
656,200656,1447.2761202114966
657,200657,4161.213855761617
658,200658,7539.7785506129285
659,200659,3161.366124920934
660,200660,6269.618050781025
661,200661,9955.373492292349
662,200662,2004.249616553491
663,200663,1375.7804033503876
664,200664,1919.42592689215
665,200665,5546.23340333676
666,200666,2011.2009199731547
667,200667,11955.986834205882
668,200668,19273.181798535963
669,200669,1613.3728561881464
670,200670,8625.24698713061
671,200671,1207.2270552889995
672,200672,1057.6956574931482
673,200673,14056.947835219122
674,200674,4379.756770169103
675,200675,5765.592464580561
676,200676,5029.745666279635
677,200677,9085.24451200429
678,200678,2312.758467608007
679,200679,1984.322369988204
680,200680,6435.3613886595895
681,200681,3242.9805813345997
682,200682,2971.2155400276224
683,200683,58.60302631818906
684,200684,344.4139726820746
685,200685,1776.0497537192373
686,200686,2867.2111045784154
687,200687,3222.419918578941
688,200688,685.9949695148937
689,200689,10921.446745656314
690,200690,1787.178722838561
691,200691,6632.168777172521
692,200692,3412.916601969904
693,200693,6602.183175914507
694,200694,250.33563004747188
695,200695,353.2153973263225
696,200696,7234.471463555893
697,200697,3957.2428453228126
698,200698,29514.67835364729
699,200699,548.4805309372796
700,200700,1801.7700097138904
701,200701,6942.432674536775
702,200702,785.6726560224354
703,200703,7839.81553016599
704,200704,703.45847364933
705,200705,1206.3465006406486
706,200706,3647.1318223352014
707,200707,2194.6726029625147
708,200708,797.4205790372897
709,200709,2351.92744384087
710,200710,664.1934464214476
711,200711,6007.563794286122
712,200712,12081.467889933632
713,200713,9423.623741151292
714,200714,1270.7232298181373
715,200715,32035.6220034438
716,200716,1444.4210141095703
717,200717,1425.0391894324962
718,200718,5103.1114956832425
719,200719,3390.780897998292
720,200720,2805.6444408493917
721,200721,1779.7052872456868
722,200722,2348.4626288443606
723,200723,4025.6243209893914
724,200724,1007.2848931057445
725,200725,1701.4800772580143
726,200726,300.5498692981661
727,200727,199.4721343118499
728,200728,3715.2647837414856
729,200729,3907.849431155998
730,200730,1318.6109867068244
731,200731,5125.173122367155
732,200732,842.6158337236595
733,200733,6847.576329141716
734,200734,2052.8757559617675
735,200735,1112.2299205193744
736,200736,15564.399045168799
737,200737,7967.856253887707
738,200738,1871.5391075997065
739,200739,467.5221052771662
740,200740,6435.262618245317
741,200741,2390.01995862191
742,200742,7197.464986058358
743,200743,8342.683840874332
744,200744,2321.726838099259
745,200745,4280.124634938523
746,200746,1285.1614912748068
747,200747,1294.8848527176397
748,200748,38967.24825518583
749,200749,742.3704040657639
750,200750,12682.421964945073
751,200751,6569.284427268879
752,200752,3225.6195669924173
753,200753,3535.75157103442
754,200754,2373.244747410418
755,200755,3036.314125910202
756,200756,4454.44453418309
757,200757,3453.6092375635594
758,200758,2431.778099412025
759,200759,923.0373902270262
760,200760,17021.0618123321
761,200761,3136.3947459070364
762,200762,2377.026966349057
763,200763,2634.127905071291
764,200764,727.1884882338458
765,200765,13663.891163052198
766,200766,824.235070998665
767,200767,1169.3952735427972
768,200768,709.1138174311595
769,200769,13633.522826348151
770,200770,329.3725293624867
771,200771,3896.9108434695477
772,200772,2167.688709955486
773,200773,5309.794586471516
774,200774,12705.486902393819
775,200775,2966.7734861248005
776,200776,2864.002338705271
777,200777,4060.572822658978
778,200778,1651.9856128081851
779,200779,3578.3902908023206
780,200780,807.4736806610608
781,200781,4867.634824641227
782,200782,654.0348991414195
783,200783,42585.61194781505
784,200784,1194.3905865864892
785,200785,1595.4403593883555
786,200786,4818.585343424872
787,200787,3609.401868300597
788,200788,9170.766768820647
789,200789,582.6534255010682
790,200790,3222.200708396748
791,200791,4422.612118054525
792,200792,3544.4436681988436
793,200793,3798.0038539115935
794,200794,19927.09827233382
795,200795,3900.1810474286494
796,200796,163.7526451281399
797,200797,3793.1572954280978
798,200798,5333.665466962566
799,200799,21991.085916531127
800,200800,1902.6032006796434
801,200801,355.2136542872248
802,200802,202.08641451778237
803,200803,1844.6999868949172
804,200804,3989.556483320706
805,200805,7570.718238377138
806,200806,5635.491024621193
807,200807,491.5703552653394
808,200808,3264.200941358561
809,200809,1194.2924940965609
810,200810,2806.2386078581567
811,200811,773.2647606843376
812,200812,4114.768656554449
813,200813,22641.12096858178
814,200814,1064.8296457970675
815,200815,1413.1093013392185
816,200816,10679.642578373245
817,200817,898.4967610310188
818,200818,6216.601117765578
819,200819,5706.18989423471
820,200820,789.4693408772981
821,200821,3266.3926087966684
822,200822,6414.085972281296
823,200823,3057.0673749731236
824,200824,597.431593606774
825,200825,12558.539847752947
826,200826,1364.6642968571077
827,200827,2159.2838522255192
828,200828,11721.84198143764
829,200829,12630.638226491137
830,200830,7680.271198040836
831,200831,3815.952410186326
832,200832,5862.8833696153215
833,200833,927.4819531593035
834,200834,1474.592304673483
835,200835,1575.1077518593554
836,200836,1935.2976547044543
837,200837,3365.1899596211747
838,200838,1494.5301012946313
839,200839,5676.02845641985
840,200840,3776.7047747975
841,200841,8311.808777043581
842,200842,3301.061698048386
843,200843,3581.000733233439
844,200844,8305.821881727923
845,200845,616.5086928125693
846,200846,5884.566484439337
847,200847,3430.4221766542046
848,200848,964.7186522299271
849,200849,12892.252769331382
850,200850,1190.584986121573
851,200851,9049.28100219229
852,200852,1666.0678099595923
853,200853,6636.007983928247
854,200854,12674.149516620173
855,200855,3271.981972094185
856,200856,3987.340169202125
857,200857,968.7374683179976
858,200858,18108.910680125522
859,200859,1962.9643813516652
860,200860,7811.4439426167355
861,200861,1697.9013574819562
862,200862,12431.223346505461
863,200863,2725.2286329935237
864,200864,909.0675475292542
865,200865,28984.373994906226
866,200866,8928.70508513088
867,200867,4851.006562324463
868,200868,2441.1726325373756
869,200869,803.8572294148204
870,200870,13043.472407880156
871,200871,1820.4595279636494
872,200872,8967.400073801467
873,200873,780.1704944215554
874,200874,1224.117045599355
875,200875,3298.3597204031016
876,200876,5542.548168221035
877,200877,3559.2750548411636
878,200878,9404.327636024405
879,200879,500.4349539953698
880,200880,246.79666551325982
881,200881,426.1126166447562
882,200882,9844.668707347237
883,200883,7583.318272293518
884,200884,1438.0180292432428
885,200885,2159.6102261235756
886,200886,7435.059698159887
887,200887,940.9663191009007
888,200888,1122.5627133040086
889,200889,2277.4487570616034
890,200890,1792.3024292230748
891,200891,900.270388444262
892,200892,5367.092470456634
893,200893,1373.0359428595232
894,200894,917.0773120371397
895,200895,6645.162814832643
896,200896,3443.8695672686677
897,200897,1807.390224092981
898,200898,13234.640609755672
899,200899,4162.818316689091
900,200900,5307.001341688121
901,200901,2472.944240289745
902,200902,16089.1100140512
903,200903,388.6151223899998
904,200904,902.0526268481774
905,200905,1920.4553563646948
906,200906,9040.1301181337
907,200907,1198.3661008720628
908,200908,658.221768711256
909,200909,238.35462906564518
910,200910,1769.710083295311
911,200911,736.9800937629552
912,200912,3752.2337469670842
913,200913,5437.498709947377
914,200914,5037.791864209355
915,200915,3128.180734099193
916,200916,1720.475554990398
917,200917,15359.528980338624
918,200918,831.632931507274
919,200919,3792.7400170442124
920,200920,1155.8579580285516
921,200921,6144.038839803073
922,200922,793.8292678659366
923,200923,14846.566463571578
924,200924,1252.4817218996548
925,200925,8261.176387305975
926,200926,995.403944953751
927,200927,309.54163136905004
928,200928,5105.628737746886
929,200929,976.761333042964
930,200930,12946.100997337731
931,200931,2019.1353699704935
932,200932,1054.1213855630212
933,200933,18994.527262840966
934,200934,7077.597476615596
935,200935,1982.7294346251758
936,200936,6027.118527335789
937,200937,27830.60597508282
938,200938,10994.329877960816
939,200939,3484.9202965845534
940,200940,2837.890459938138
941,200941,335.04147669338255
942,200942,767.4906480663476
943,200943,2025.8242851718355
944,200944,18831.497994900365
945,200945,1710.9063871271776
946,200946,1333.347116431116
947,200947,850.1346677619326
948,200948,8199.750404314254
949,200949,18246.908171845975
950,200950,5157.3050558991545
951,200951,7796.354511952713
952,200952,12087.017720766024
953,200953,1885.059075145039
954,200954,1232.6374561726252
955,200955,20880.4168093888
956,200956,5016.592217060871
957,200957,2794.045458760573
958,200958,1296.0629622092379
959,200959,1080.009392425031
960,200960,3438.437392833093
961,200961,4883.755153058575
962,200962,8740.097892152291
963,200963,1176.6052229573554
964,200964,2241.073895386787
965,200965,6611.6741128738095
966,200966,2271.4598300072707
967,200967,4204.1432744828535
968,200968,3845.480716226966
969,200969,3836.94421246667
970,200970,13300.053928066873
971,200971,1232.1063050030896
972,200972,4114.662526745405
973,200973,10476.117452643673
974,200974,16991.700140800855
975,200975,3173.4082058850986
976,200976,31063.49974197616
977,200977,11659.39611874029
978,200978,2353.359559630426
979,200979,533.0483831664579
980,200980,9630.71634353083
981,200981,1694.7003946443538
982,200982,6747.942007376089
983,200983,669.6403221142805
984,200984,672.626645541287
985,200985,28225.86825764378
986,200986,13513.812664203217
987,200987,1078.5572742773527
988,200988,305.538017779174
989,200989,1359.1564132675635
990,200990,670.8200533450809
991,200991,1328.034408802142
992,200992,2681.1729212337727
993,200993,217.60797921241738
994,200994,2978.0520722236865
995,200995,1464.0028532355063
996,200996,6444.03941414518
997,200997,87.69018184104314
998,200998,1456.1279013348144
999,200999,9077.165601260416
1000,201000,4597.533515513669
1001,201001,7829.807513137976
1002,201002,17647.13639560652
1003,201003,14395.483607581109
1004,201004,409.0402734571456
1005,201005,555.0846069360227
1006,201006,4909.499857344765
1007,201007,1484.2391323850215
1008,201008,6202.144422135169
1009,201009,2989.5615301603298
1010,201010,7976.63182724508
1011,201011,11800.984932935247
1012,201012,3488.2069780992006
1013,201013,10651.670049358208
1014,201014,2505.0036049702717
1015,201015,5558.809325593282
1016,201016,1540.4536400579034
1017,201017,2869.478994719054
1018,201018,2454.482451927507
1019,201019,12020.624797897797
1020,201020,6731.27729436518
1021,201021,1968.3463930736557
1022,201022,7079.150830396053
1023,201023,32635.586719948213
1024,201024,6366.261990236287
1025,201025,2661.937167390983
1026,201026,5371.025829522942
1027,201027,3585.3100414753694
1028,201028,3813.33777231856
1029,201029,1418.3895084165165
1030,201030,6744.77081580954
1031,201031,16487.993905557458
1032,201032,536.9479132458758
1033,201033,9092.48238120931
1034,201034,261.7803262577864
1035,201035,4844.3159432444545
1036,201036,1019.5510116657726
1037,201037,1520.2530557322482
1038,201038,1381.329973476648
1039,201039,4555.543917872487
1040,201040,1515.416094132335
1041,201041,330.8213234072886
1042,201042,3709.714041778329
1043,201043,912.9780222992922
1044,201044,6266.621518087101
1045,201045,3918.437377801281
1046,201046,2551.889231347807
1047,201047,926.4793981863666
1048,201048,6781.891102900373
1049,201049,575.5164981295613
